created_at,favorite_count,id_str,in_reply_to_user_id_str,retweet_count,source,text,,,,
Fri Dec 21 03:13:54 +0000 2018,125268,1.07595E+18,NULL,28351,Twitter for iPhone,Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final numbers were 217-185 and many have said that the enthusiasm was greater than they have ever seen before. So proud of you all. Now on to the Senate!,,,,
Thu Dec 20 22:21:07 +0000 2018,75018,1.07588E+18,25073877,15917,Twitter for iPhone,....equipment. General Mattis was a great help to me in getting allies and other countries to pay their share of military obligations. A new Secretary of Defense will be named shortly. I greatly thank Jim for his service!,,,,
Thu Dec 20 22:21:07 +0000 2018,90865,1.07588E+18,NULL,20654,Twitter for iPhone,"General Jim Mattis will be retiring\, with distinction\, at the end of February\, after having served my Administration as Secretary of Defense for the past two years. During Jim’s tenure\, tremendous progress has been made\, especially with respect to the purchase of new fighting....",,,,
Thu Dec 20 21:48:15 +0000 2018,93654,1.07587E+18,NULL,24228,Twitter Media Studio,"Democrats\, it is time to come together and put the SAFETY of the AMERICAN PEOPLE before POLITICS. Border security must become a #1 priority! https://t.co/Wck6UpQGil",,,,
Thu Dec 20 20:14:35 +0000 2018,132284,1.07585E+18,NULL,36226,Twitter for iPhone,Farm Bill signing in 15 minutes! #Emmys #TBT https://t.co/KtSS17xvIn,,,,
Thu Dec 20 19:22:19 +0000 2018,118087,1.07583E+18,NULL,25228,Twitter for iPhone,"So hard to believe that Lindsey Graham would be against saving soldier lives &amp; billions of $$$. Why are we fighting for our enemy\, Syria\, by staying &amp; killing ISIS for them\, Russia\, Iran &amp; other locals? Time to focus on our Country &amp; bring our youth back home where they belong!",,,,
Thu Dec 20 19:16:07 +0000 2018,64910,1.07583E+18,NULL,13689,Twitter for iPhone,Congress just passed the Criminal Justice Reform Bill known as the #FirstStepAct. Congratulations! This is a great bi-partisan achievement for everybody. When both parties work together we can keep our Country safer. A wonderful thing for the U.S.A.!!,,,,
Thu Dec 20 15:28:54 +0000 2018,119968,1.07578E+18,NULL,30304,Twitter for iPhone,"When I begrudgingly signed the Omnibus Bill\, I was promised the Wall and Border Security by leadership. Would be done by end of year (NOW). It didn’t happen! We foolishly fight for Border Security for other countries - but not for our beloved U.S.A. Not good!",,,,
Thu Dec 20 12:41:08 +0000 2018,0,1.07573E+18,NULL,29381,Twitter for iPhone,"RT @realDonaldTrump: After historic victories against ISIS\, it’s time to bring our great young people home! https://t.co/xoNjFzQFTp",,,,
Thu Dec 20 12:39:19 +0000 2018,101172,1.07573E+18,NULL,24050,Twitter for iPhone,"With so much talk about the Wall\, people are losing sight of the great job being done on our Southern Border by Border Patrol\, ICE and our great Military. Remember the Caravans? Well\, they didn’t get through and none are forming or on their way. Border is tight. Fake News silent!",,,,
Thu Dec 20 12:28:34 +0000 2018,94469,1.07573E+18,NULL,22888,Twitter for iPhone,"The Democrats\, who know Steel Slats (Wall) are necessary for Border Security\, are putting politics over Country. What they are just beginning to realize is that I will not sign any of their legislation\, including infrastructure\, unless it has perfect Border Security. U.S.A. WINS!",,,,
Thu Dec 20 12:16:38 +0000 2018,74564,1.07573E+18,NULL,16936,Twitter for iPhone,"....Russia\, Iran\, Syria &amp; many others are not happy about the U.S. leaving\, despite what the Fake News says\, because now they will have to fight ISIS and others\, who they hate\, without us. I am building by far the most powerful military in the world. ISIS hits us they are doomed!",,,,
Thu Dec 20 11:56:54 +0000 2018,109948,1.07572E+18,NULL,26017,Twitter for iPhone,"Does the USA want to be the Policeman of the Middle East\, getting NOTHING but spending precious lives and trillions of dollars protecting others who\, in almost all cases\, do not appreciate what we are doing? Do we want to be there forever? Time for others to finally fight.....",,,,
Thu Dec 20 11:42:57 +0000 2018,72204,1.07572E+18,NULL,16808,Twitter for iPhone,"Getting out of Syria was no surprise. I’ve been campaigning on it for years\, and six months ago\, when I very publicly wanted to do it\, I agreed to stay longer. Russia\, Iran\, Syria &amp; others are the local enemy of ISIS. We were doing there work. Time to come home &amp; rebuild. #MAGA",,,,
Thu Dec 20 11:25:51 +0000 2018,60475,1.07571E+18,NULL,13158,Twitter for iPhone,"“I’m proud of the President today to hear that he is declaring victory in Syria.” Senator Rand Paul.  “I couldn’t agree more with the presidents decision. By definition\, this is the opposite of an Obama decision. Senator Mike Lee",,,,
Thu Dec 20 05:17:12 +0000 2018,74315,1.07562E+18,NULL,15142,Twitter for iPhone,"“Trump gets no credit for what he’s done in the Middle East.”  @IngrahamAngle  So true\, thank you Laura!",,,,
Thu Dec 20 05:04:05 +0000 2018,63010,1.07562E+18,NULL,15627,Twitter for iPhone,"Col. Jim Carafano on @IngrahamAngle “Trump has made the Middle East a better place. When Trump came into office\, ISIS was running amuck in the Middle East. Over a million refugees poured into Western Europe - none of that is happening today. That’s all due to Trump.”",,,,
Thu Dec 20 03:30:00 +0000 2018,0,1.07559E+18,NULL,20865,Twitter for iPhone,"RT @GovMikeHuckabee: It took a British court to reveal it\, but more shocking evidence of the REAL \Russian collusion\"" and it wasn't about @…""",,,,
Wed Dec 19 23:10:35 +0000 2018,118571,1.07553E+18,NULL,29396,Twitter Media Studio,"After historic victories against ISIS\, it’s time to bring our great young people home! https://t.co/xoNjFzQFTp",,,,
Wed Dec 19 15:05:29 +0000 2018,72633,1.07541E+18,NULL,17280,Twitter for iPhone,"....In any event\, it goes on and on &amp; the new AG\, who is now being replaced by yet another AG (who openly campaigned on a GET TRUMP agenda)\, does little else but rant\, rave &amp; politic against me. Will never be treated fairly by these people - a total double standard of “justice.”",,,,
Wed Dec 19 14:56:11 +0000 2018,80635,1.0754E+18,NULL,20672,Twitter for iPhone,"...sleazebag AG Eric Schneiderman\, who has since resigned over horrific women abuse\, when I wanted to close the Foundation so as not to be in conflict with politics. Shady Eric was head of New Yorkers for Clinton\, and refused to even look at the corrupt Clinton Foundation......",,,,
Wed Dec 19 14:44:42 +0000 2018,65794,1.0754E+18,NULL,16282,Twitter for iPhone,"The Trump Foundation has done great work and given away lots of money\, both mine and others\, to great charities over the years - with me taking NO fees\, rent\, salaries etc. Now\, as usual\, I am getting slammed by Cuomo and the Dems in a long running civil lawsuit started by.....",,,,
Wed Dec 19 14:29:49 +0000 2018,116733,1.0754E+18,NULL,25524,Twitter for iPhone,"We have defeated ISIS in Syria\, my only reason for being there during the Trump Presidency.",,,,
Wed Dec 19 13:43:10 +0000 2018,98828,1.07539E+18,NULL,23954,Twitter for iPhone,"Mexico is paying (indirectly) for the Wall through the new USMCA\, the replacement for NAFTA! Far more money coming to the U.S. Because of the tremendous dangers at the Border\, including large scale criminal and drug inflow\, the United States Military will build the Wall!",,,,
Wed Dec 19 12:35:04 +0000 2018,109676,1.07537E+18,NULL,25288,Twitter for iPhone,"In our Country\, so much money has been poured down the drain\, for so many years\, but when it comes to Border Security and the Military\, the Democrats fight to the death. We won on the Military\, which is being completely rebuilt. One way or the other\, we will win on the Wall!",,,,
Wed Dec 19 12:28:47 +0000 2018,1201,1.07537E+18,NULL,353,Twitter for iPhone,"In our Country\, so much money has been poured down the drain\, for so many years\, but the Democrats fight us like cats and dogs when it comes to spending on Boarder Security (including a Wall) and the Military. We won on the Military\, it is being completely rebuilt. We will win...",,,,
Wed Dec 19 02:07:02 +0000 2018,67055,1.07521E+18,25073877,13725,Twitter for iPhone,"....This will keep our communities safer\, and provide hope and a second chance\, to those who earn it. In addition to everything else\, billions of dollars will be saved. I look forward to signing this into law!",,,,
Wed Dec 19 02:07:01 +0000 2018,97417,1.07521E+18,NULL,20647,Twitter for iPhone,"America is the greatest Country in the world and my job is to fight for ALL citizens\, even those who have made mistakes. Congratulations to the Senate on the bi-partisan passing of a historic Criminal Justice Reform Bill....",,,,
Wed Dec 19 01:13:30 +0000 2018,81752,1.0752E+18,25073877,18512,Twitter for iPhone,"....It will be beautiful and\, at the same time\, give our Country the security that our citizens deserve. It will go up fast and save us BILLIONS of dollars a month once completed!",,,,
Wed Dec 19 01:13:30 +0000 2018,98873,1.0752E+18,NULL,22852,Twitter for iPhone,"The Democrats\, are saying loud and clear that they do not want to build a Concrete Wall - but we are not building a Concrete Wall\, we are building artistically designed steel slats\, so that you can easily see through it....",,,,
Wed Dec 19 00:59:08 +0000 2018,57885,1.07519E+18,NULL,11617,Twitter for iPhone,Congratulations to @MarthaMcSally on her appointment by Governor @DougDucey as the Great new Senator from Arizona - I have no doubt she will do a fantastic job!,,,,
Tue Dec 18 22:42:37 +0000 2018,45671,1.07516E+18,NULL,10816,Twitter for iPhone,“President Donald J. Trump’s Commission on School Safety examined ways to make our schools safe for all students and teachers.” Read more: https://t.co/Sj3T2B3cKW https://t.co/M0iiESm2fJ,,,,
Tue Dec 18 16:53:27 +0000 2018,0,1.07507E+18,NULL,12624,Twitter for iPhone,"RT @VP: Today\, @POTUS Trump will direct the @DeptofDefense to establish a Combatant Command that will oversee all of our military activitie…",,,,
Tue Dec 18 16:36:34 +0000 2018,0,1.07507E+18,NULL,30271,Twitter for iPhone,"RT @FLOTUS: Merry Christmas from President Donald J. Trump and First Lady Melania Trump. @POTUS &amp; @FLOTUS are seen Saturday\, December 15\, i…",,,,
Tue Dec 18 13:32:34 +0000 2018,82019,1.07502E+18,NULL,21238,Twitter for iPhone,"Michael Isikoff was the first to report Dossier allegations and now seriously doubts the Dossier claims. The whole Russian Collusion thing was a HOAX\, but who is going to restore the good name of so many people whose reputations have been destroyed?",,,,
Tue Dec 18 13:22:29 +0000 2018,75842,1.07502E+18,NULL,19460,Twitter for iPhone,"....WILL NEVER BE PROVEN AND ARE LIKELY FALSE.”  Thank you to Michael Isikoff\, Yahoo\, for honesty. What this means is that the FISA WARRANTS and the whole Russian Witch Hunt is a Fraud and a Hoax which should be ended immediately. Also\, it was paid for by Crooked Hillary &amp; DNC!",,,,
Tue Dec 18 13:14:40 +0000 2018,57018,1.07502E+18,NULL,14488,Twitter for iPhone,"Russia Dossier reporter now doubts dopey Christopher Steele’s claims! “When you get into the details of the Steele Dossier\, the specific allegations\, we have not seen the evidence to support them. There’s good grounds to think that some of the more sensational allegations.....",,,,
Tue Dec 18 12:55:48 +0000 2018,92263,1.07501E+18,NULL,24894,Twitter for iPhone,Illegal immigration costs the United States more than 200 Billion Dollars a year. How was this allowed to happen?,,,,
Tue Dec 18 12:26:18 +0000 2018,96334,1.075E+18,NULL,26345,Twitter for iPhone,"Facebook\, Twitter and Google are so biased toward the Dems it is ridiculous! Twitter\, in fact\, has made it much more difficult for people to join @realDonaldTrump. They have removed many names &amp; greatly slowed the level and speed of increase. They have acknowledged-done NOTHING!",,,,
Tue Dec 18 12:13:24 +0000 2018,70330,1.075E+18,NULL,16500,Twitter for iPhone,"I hope the people over at the Fed will read today’s Wall Street Journal Editorial before they make yet another mistake. Also\, don’t let the market become any more illiquid than it already is. Stop with the 50 B’s. Feel the market\, don’t just go by meaningless numbers. Good luck!",,,,
Tue Dec 18 11:41:27 +0000 2018,77887,1.07499E+18,NULL,18557,Twitter for iPhone,"Good luck today in court to General Michael Flynn. Will be interesting to see what he has to say\, despite tremendous pressure being put on him\, about Russian Collusion in our great and\, obviously\, highly successful political campaign. There was no Collusion!",,,,
Tue Dec 18 11:28:39 +0000 2018,76049,1.07499E+18,NULL,20258,Twitter for iPhone,"Biggest outrage yet in the long\, winding and highly conflicted Mueller Witch Hunt is the fact that 19\,000 demanded Text messages between Peter Strzok and his FBI lover\, Lisa Page\, were purposely &amp; illegally deleted. Would have explained whole Hoax\, which is now under protest!",,,,
